Date,Replicate,PlateID,RepID,Treatment,Host,Day,Status,Babies,BabiesAlt,Male,Censored
22-Sep,1,57,Control_CB4856_1,Control,CB4856,1,E,NA,NA,1,0
24-Sep,1,57,Control_CB4856_1,Control,CB4856,3,E,NA,NA,1,0
25-Sep,1,57,Control_CB4856_1,Control,CB4856,4,E,NA,NA,1,0
26-Sep,1,57,Control_CB4856_1,Control,CB4856,5,E,NA,NA,1,0
27-Sep,1,57,Control_CB4856_1,Control,CB4856,6,E,NA,NA,1,0
28-Sep,1,57,Control_CB4856_1,Control,CB4856,7,E,NA,NA,1,0
29-Sep,1,57,Control_CB4856_1,Control,CB4856,8,E,NA,NA,1,0
30-Sep,1,57,Control_CB4856_1,Control,CB4856,9,E,NA,NA,1,0
1-Oct,1,57,Control_CB4856_1,Control,CB4856,10,E,NA,NA,1,0
2-Oct,1,57,Control_CB4856_1,Control,CB4856,11,E,NA,NA,1,0
22-Sep,2,58,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,58,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,59,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,59,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,60,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,60,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
22-Sep,2,61,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,61,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
25-Sep,1,62,Exposed_ERTN2_1,Exposed,N2,4,A,NA,NA,0,0
22-Sep,1,62,Exposed_ERTN2_1,Exposed,N2,1,A,NA,NA,0,0
23-Sep,1,62,Exposed_ERTN2_1,Exposed,N2,2,A,NA,NA,0,0
24-Sep,1,62,Exposed_ERTN2_1,Exposed,N2,3,A,NA,NA,0,0
24-Sep,1,63,Exposed_JU2132_1,Exposed,JU2132,3,A,NA,NA,0,0
25-Sep,1,63,Exposed_JU2132_1,Exposed,JU2132,4,A,NA,NA,0,0
22-Sep,1,63,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,1,63,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,64,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,64,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,65,Control_ERTN2_1,Control,N2,1,A,NA,NA,0,0
24-Sep,1,65,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
24-Sep,2,66,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
22-Sep,2,66,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,66,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
25-Sep,2,66,Exposed_ERTN2_2,Exposed,N2,4,E,NA,NA,0,0
22-Sep,3,67,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,67,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,68,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
24-Sep,1,68,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
22-Sep,1,69,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,69,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,2,70,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,2,70,Exposed_CB4856_2,Exposed,CB4856,2,A,NA,NA,0,0
24-Sep,2,70,Exposed_CB4856_2,Exposed,CB4856,3,A,NA,NA,0,0
22-Sep,1,71,Control_ERTN2_1,Control,N2,1,A,NA,NA,0,0
23-Sep,1,71,Control_ERTN2_1,Control,N2,2,E,NA,NA,0,0
24-Sep,1,71,Control_ERTN2_1,Control,N2,3,E,NA,NA,0,0
22-Sep,2,72,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,72,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
24-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,3,A,NA,NA,0,0
25-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,4,E,NA,NA,0,0
22-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,2,A,NA,NA,0,0
26-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,5,E,NA,NA,0,0
27-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,6,E,NA,NA,0,0
28-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,7,E,NA,NA,0,0
29-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,8,E,NA,NA,0,0
22-Sep,2,74,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,74,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
24-Sep,2,74,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
22-Sep,3,75,Control_CB4856_3,Control,CB4856,1,E,NA,NA,1,1
24-Sep,3,75,Control_CB4856_3,Control,CB4856,3,D,0,NA,1,1
24-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,3,A,NA,NA,0,0
23-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,2,A,NA,NA,0,0
25-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,4,A,NA,NA,0,0
22-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,1,A,NA,NA,0,0
26-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,5,E,NA,NA,0,0
22-Sep,3,77,Exposed_JU1762_3,Exposed,JU1762,1,E,NA,NA,0,0
24-Sep,3,77,Exposed_JU1762_3,Exposed,JU1762,3,B,NA,NA,0,0
22-Sep,1,78,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,78,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
24-Sep,2,79,Exposed_JU2132_2,Exposed,JU2132,3,A,NA,NA,0,0
25-Sep,2,79,Exposed_JU2132_2,Exposed,JU2132,4,E,NA,NA,0,0
22-Sep,2,79,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,79,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,2,80,Exposed_JU1762_2,Exposed,JU1762,3,A,NA,NA,0,0
22-Sep,2,80,Exposed_JU1762_2,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,2,80,Exposed_JU1762_2,Exposed,JU1762,2,A,NA,NA,0,0
24-Sep,3,81,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
25-Sep,3,81,Control_ERTN2_3,Control,N2,4,D,NA,NA,0,0
22-Sep,3,81,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
22-Sep,3,82,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,82,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
24-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,3,E,NA,NA,1,0
26-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,5,E,NA,NA,1,0
27-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,6,E,NA,NA,1,0
28-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,7,E,NA,NA,1,0
29-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,8,E,NA,NA,1,0
30-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,3,83,Exposed_CB4856_3,Exposed,CB4856,10,E,NA,NA,1,0
2-Oct,3,83,Exposed_CB4856_3,Exposed,CB4856,11,E,NA,NA,1,0
25-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,4,E,NA,NA,1,0
22-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,NA,1,0
22-Sep,3,84,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,84,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,2,85,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,85,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,3,86,Exposed_ERTN2_3,Exposed,N2,1,A,NA,NA,0,0
23-Sep,3,86,Exposed_ERTN2_3,Exposed,N2,2,A,NA,NA,0,0
24-Sep,3,86,Exposed_ERTN2_3,Exposed,N2,3,A,NA,NA,0,0
25-Sep,3,86,Exposed_ERTN2_3,Exposed,N2,4,A,NA,NA,0,0
22-Sep,1,87,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,87,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,88,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,1,88,Exposed_CB4856_1,Exposed,CB4856,2,A,NA,NA,0,0
24-Sep,1,88,Exposed_CB4856_1,Exposed,CB4856,3,A,NA,NA,0,0
25-Sep,1,88,Exposed_CB4856_1,Exposed,CB4856,4,A,NA,NA,0,0
22-Sep,1,89,Exposed_CB4856_1,Exposed,CB4856,1,E,NA,NA,0,0
24-Sep,1,89,Exposed_CB4856_1,Exposed,CB4856,3,B,NA,NA,0,0
24-Sep,2,90,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
25-Sep,2,90,Exposed_ERTN2_2,Exposed,N2,4,E,NA,NA,0,0
22-Sep,2,90,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,90,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
22-Sep,3,91,Exposed_ERTN2_3,Exposed,N2,1,A,NA,NA,0,0
23-Sep,3,91,Exposed_ERTN2_3,Exposed,N2,2,A,NA,NA,0,0
2-Oct,2,92,Control_JU1762_2,Control,JU1762,11,D,NA,NA,1,0
24-Sep,2,92,Control_JU1762_2,Control,JU1762,3,E,NA,NA,1,0
25-Sep,2,92,Control_JU1762_2,Control,JU1762,4,E,NA,NA,1,0
26-Sep,2,92,Control_JU1762_2,Control,JU1762,5,E,NA,NA,1,0
27-Sep,2,92,Control_JU1762_2,Control,JU1762,6,E,NA,NA,1,0
28-Sep,2,92,Control_JU1762_2,Control,JU1762,7,E,NA,NA,1,0
29-Sep,2,92,Control_JU1762_2,Control,JU1762,8,E,NA,NA,1,0
30-Sep,2,92,Control_JU1762_2,Control,JU1762,9,E,NA,NA,1,0
1-Oct,2,92,Control_JU1762_2,Control,JU1762,10,E,NA,NA,1,0
22-Sep,2,92,Control_JU1762_2,Control,JU1762,1,E,NA,NA,1,0
22-Sep,2,93,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,93,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
22-Sep,1,94,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
22-Sep,2,95,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,95,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
22-Sep,3,96,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,NA,0,0
24-Sep,3,96,Exposed_CB4856_3,Exposed,CB4856,3,B,NA,NA,0,0
22-Sep,3,97,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,97,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
26-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,5,O,NA,NA,0,0
22-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,2,A,NA,NA,0,0
24-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,3,A,NA,NA,0,0
25-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,4,A,NA,NA,0,0
22-Sep,2,99,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,99,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
25-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,4,E,NA,NA,0,0
29-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,8,O,NA,NA,0,0
22-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,2,A,NA,NA,0,0
24-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,3,A,NA,NA,0,0
28-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,7,NA,NA,NA,0,0
22-Sep,2,101,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,101,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
25-Sep,3,102,Exposed_ERTN2_3,Exposed,N2,4,E,NA,NA,0,0
22-Sep,3,102,Exposed_ERTN2_3,Exposed,N2,1,A,NA,NA,0,0
23-Sep,3,102,Exposed_ERTN2_3,Exposed,N2,2,A,NA,NA,0,0
24-Sep,3,102,Exposed_ERTN2_3,Exposed,N2,3,A,NA,NA,0,0
24-Sep,3,103,Exposed_JU1762_3,Exposed,JU1762,3,A,NA,NA,0,0
22-Sep,3,103,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,3,103,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,2,104,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,104,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,105,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
23-Sep,1,105,Control_ERTN2_1,Control,N2,2,E,NA,NA,0,0
22-Sep,3,106,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,106,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
23-Sep,3,107,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,NA,1,1
22-Sep,3,107,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,NA,1,1
22-Sep,3,108,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,108,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,3,109,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,109,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,1,110,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
24-Sep,1,110,Exposed_CB4856_1,Exposed,CB4856,3,B,NA,NA,0,0
22-Sep,3,111,Exposed_JU2132_3,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,3,111,Exposed_JU2132_3,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,3,111,Exposed_JU2132_3,Exposed,JU2132,3,A,NA,NA,0,0
25-Sep,3,111,Exposed_JU2132_3,Exposed,JU2132,4,A,NA,NA,0,0
24-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,3,E,NA,NA,0,0
22-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,2,A,NA,NA,0,0
25-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,4,E,NA,NA,0,0
26-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,5,E,NA,NA,0,0
27-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,6,E,NA,NA,0,0
22-Sep,1,113,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,113,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,114,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,114,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,2,115,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,115,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
24-Sep,3,116,Exposed_JU1762_3,Exposed,JU1762,3,A,NA,NA,0,0
22-Sep,3,116,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,3,116,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
23-Sep,1,117,Exposed_JU1762_1,Exposed,JU1762,2,E,NA,NA,0,0
22-Sep,1,117,Exposed_JU1762_1,Exposed,JU1762,1,E,NA,NA,0,0
23-Sep,3,118,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,NA,0,0
22-Sep,3,118,Exposed_CB4856_3,Exposed,CB4856,1,A,NA,NA,0,0
25-Sep,3,118,Exposed_CB4856_3,Exposed,CB4856,4,B,NA,NA,0,0
22-Sep,2,119,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,119,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
24-Sep,3,120,Exposed_JU2132_3,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,3,120,Exposed_JU2132_3,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,3,120,Exposed_JU2132_3,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,121,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,121,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,2,121,Exposed_JU2132_2,Exposed,JU2132,3,E,NA,NA,0,0
22-Sep,2,122,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,122,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,2,123,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,123,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
22-Sep,2,124,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,NA,0,0
24-Sep,2,124,Exposed_CB4856_2,Exposed,CB4856,3,B,NA,NA,0,0
22-Sep,1,125,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,125,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
23-Sep,1,126,Exposed_ERTN2_1,Exposed,N2,2,E,NA,NA,0,0
22-Sep,1,126,Exposed_ERTN2_1,Exposed,N2,1,A,NA,NA,0,0
25-Sep,1,126,Exposed_ERTN2_1,Exposed,N2,4,B,NA,NA,0,0
24-Sep,3,127,Control_CB4856_3,Control,CB4856,3,E,NA,NA,1,0
25-Sep,3,127,Control_CB4856_3,Control,CB4856,4,E,NA,NA,1,0
26-Sep,3,127,Control_CB4856_3,Control,CB4856,5,E,NA,NA,1,0
27-Sep,3,127,Control_CB4856_3,Control,CB4856,6,E,NA,NA,1,0
28-Sep,3,127,Control_CB4856_3,Control,CB4856,7,E,NA,NA,1,0
29-Sep,3,127,Control_CB4856_3,Control,CB4856,8,E,NA,NA,1,0
30-Sep,3,127,Control_CB4856_3,Control,CB4856,9,E,NA,NA,1,0
1-Oct,3,127,Control_CB4856_3,Control,CB4856,10,E,NA,NA,1,0
2-Oct,3,127,Control_CB4856_3,Control,CB4856,11,E,NA,NA,1,0
22-Sep,3,127,Control_CB4856_3,Control,CB4856,1,E,NA,NA,1,0
22-Sep,2,128,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,128,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
24-Sep,2,128,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
22-Sep,3,129,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,129,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,2,130,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,130,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,2,131,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,131,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
23-Sep,1,132,Exposed_ERTN2_1,Exposed,N2,2,E,NA,NA,0,0
22-Sep,1,132,Exposed_ERTN2_1,Exposed,N2,1,E,NA,NA,0,0
22-Sep,2,133,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,133,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
2-Oct,2,134,Exposed_CB4856_2,Exposed,CB4856,11,E,NA,NA,1,0
24-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,3,E,NA,NA,1,0
26-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,5,E,NA,NA,1,0
27-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,6,E,NA,NA,1,0
28-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,7,E,NA,NA,1,0
30-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,2,134,Exposed_CB4856_2,Exposed,CB4856,10,E,NA,NA,1,0
25-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,4,E,NA,NA,1,0
29-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,8,E,NA,NA,1,0
22-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,NA,1,0
25-Sep,1,135,Exposed_JU1762_1,Exposed,JU1762,4,E,NA,NA,0,0
22-Sep,1,135,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,1,135,Exposed_JU1762_1,Exposed,JU1762,2,E,NA,NA,0,0
24-Sep,1,135,Exposed_JU1762_1,Exposed,JU1762,3,E,NA,NA,0,0
22-Sep,1,136,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,1,136,Exposed_CB4856_1,Exposed,CB4856,2,A,NA,NA,0,0
24-Sep,1,136,Exposed_CB4856_1,Exposed,CB4856,3,A,NA,NA,0,0
22-Sep,1,137,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,1,137,Exposed_CB4856_1,Exposed,CB4856,2,A,NA,NA,0,0
24-Sep,1,137,Exposed_CB4856_1,Exposed,CB4856,3,A,NA,NA,0,0
22-Sep,3,138,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,138,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
24-Sep,1,139,Exposed_JU2132_1,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,1,139,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,1,139,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,3,E,NA,NA,0,0
28-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,7,B,NA,NA,0,0
22-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,2,A,NA,NA,0,0
26-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,5,Be,NA,NA,0,0
27-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,6,B,NA,NA,0,0
22-Sep,1,141,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
24-Sep,1,141,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
2-Oct,3,142,Exposed_CB4856_3,Exposed,CB4856,11,D,NA,NA,1,0
24-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,3,E,NA,NA,1,0
26-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,5,E,NA,NA,1,0
28-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,7,E,NA,NA,1,0
29-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,8,E,NA,NA,1,0
30-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,3,142,Exposed_CB4856_3,Exposed,CB4856,10,E,NA,NA,1,0
25-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,4,E,NA,NA,1,0
27-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,6,E,NA,NA,1,0
22-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,NA,1,0
22-Sep,3,143,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,143,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
30-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,9,E,NA,NA,0,0
22-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,0,0
24-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,3,A,NA,NA,0,0
25-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,4,A,NA,NA,0,0
26-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,5,A,NA,NA,0,0
27-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,6,E,NA,NA,0,0
28-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,7,E,NA,NA,0,0
29-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,8,E,NA,NA,0,0
23-Sep,2,144,Exposed_CB4856_2,Exposed,CB4856,2,A,NA,NA,0,0
23-Sep,1,145,Control_ERTN2_1,Control,N2,2,E,NA,NA,0,0
22-Sep,1,145,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
23-Sep,3,146,Control_CB4856_3,Control,CB4856,2,E,NA,NA,1,1
22-Sep,3,146,Control_CB4856_3,Control,CB4856,1,E,NA,NA,1,1
22-Sep,3,147,Control_CB4856_3,Control,CB4856,1,E,NA,NA,0,0
24-Sep,3,147,Control_CB4856_3,Control,CB4856,3,B,NA,NA,0,0
22-Sep,1,148,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
22-Sep,3,149,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,149,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,150,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,150,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,151,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,151,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,152,Control_CB4856_3,Control,CB4856,1,E,NA,NA,0,0
24-Sep,3,152,Control_CB4856_3,Control,CB4856,3,B,NA,NA,0,0
22-Sep,1,153,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,153,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
24-Sep,3,154,Exposed_JU1762_3,Exposed,JU1762,3,A,NA,NA,0,0
22-Sep,3,154,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,3,154,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,2,155,Exposed_JU2132_2,Exposed,JU2132,1,E,NA,NA,0,0
23-Sep,2,155,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
1-Oct,2,156,Control_CB4856_2,Control,CB4856,10,D,NA,NA,1,0
24-Sep,2,156,Control_CB4856_2,Control,CB4856,3,E,NA,NA,1,0
25-Sep,2,156,Control_CB4856_2,Control,CB4856,4,E,NA,NA,1,0
26-Sep,2,156,Control_CB4856_2,Control,CB4856,5,E,NA,NA,1,0
27-Sep,2,156,Control_CB4856_2,Control,CB4856,6,E,NA,NA,1,0
