Date,Replicate,PlateID,RepID,Treatment,ExposureDay,Day,Status,Babies,Male,Censored
9/1/2020,1,1,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,1,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,1,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,1,2,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,2,Exposed0_1,Exposed,0,2,A,NA,0,0
9/3/2020,1,2,Exposed0_1,Exposed,0,3,D,0,0,0
9/4/2020,1,2,Exposed0_1,Exposed,0,4,D,NA,0,0
9/1/2020,1,3,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,3,Exposed0_1,Exposed,0,2,A,NA,0,0
9/3/2020,1,3,Exposed0_1,Exposed,0,3,A,NA,0,0
9/4/2020,1,3,Exposed0_1,Exposed,0,4,D,0,0,0
9/1/2020,1,4,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,4,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,4,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,3,5,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,5,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,5,Exposed3_3,Exposed,3,3,A,NA,0,0
9/4/2020,3,5,Exposed3_3,Exposed,3,4,A,NA,0,0
9/5/2020,3,5,Exposed3_3,Exposed,3,5,D,0,0,0
9/1/2020,3,6,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,6,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,6,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,3,7,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,7,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,7,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,3,8,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,8,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,8,Exposed3_3,Exposed,3,3,D,0,0,0
9/4/2020,3,8,Exposed3_3,Exposed,3,4,D,NA,0,0
9/1/2020,2,9,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,9,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,9,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,10,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,10,Exposed3_1,Exposed,3,2,A,NA,0,0
9/3/2020,1,10,Exposed3_1,Exposed,3,3,E,NA,0,0
9/4/2020,1,10,Exposed3_1,Exposed,3,4,E,NA,0,0
9/5/2020,1,10,Exposed3_1,Exposed,3,5,A,NA,0,0
9/6/2020,1,10,Exposed3_1,Exposed,3,6,D,0,0,0
9/1/2020,2,11,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,11,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,11,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,11,Exposed3_2,Exposed,3,4,A,NA,0,0
9/5/2020,2,11,Exposed3_2,Exposed,3,5,D,0,0,0
9/1/2020,2,12,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,12,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,12,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,13,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,13,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,13,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,13,Exposed3_2,Exposed,3,4,A,NA,0,0
9/5/2020,2,13,Exposed3_2,Exposed,3,5,A,NA,0,0
9/6/2020,2,13,Exposed3_2,Exposed,3,6,D,0,0,0
9/1/2020,2,14,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,14,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,14,Exposed0_2,Exposed,0,3,A,NA,0,0
9/4/2020,2,14,Exposed0_2,Exposed,0,4,A,NA,0,0
9/5/2020,2,14,Exposed0_2,Exposed,0,5,D,0,0,0
9/1/2020,2,15,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,15,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,15,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,15,Exposed3_2,Exposed,3,4,A,NA,0,0
9/5/2020,2,15,Exposed3_2,Exposed,3,5,D,0,0,0
9/1/2020,2,16,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,16,Exposed6_2,Exposed,6,2,Be,1,0,0
9/3/2020,2,16,Exposed6_2,Exposed,6,3,B,NA,0,0
9/1/2020,3,17,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,17,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,17,Exposed6_3,Exposed,6,3,D,0,0,0
9/4/2020,3,17,Exposed6_3,Exposed,6,4,D,NA,0,0
9/1/2020,2,18,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,18,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,18,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,3,19,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,19,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,19,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,2,20,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,20,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,20,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,21,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,21,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,21,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,3,22,Exposed6_3,Exposed,6,1,E,NA,0,0
9/2/2020,3,22,Exposed6_3,Exposed,6,2,Be,1,0,0
9/3/2020,3,22,Exposed6_3,Exposed,6,3,B,NA,0,0
9/4/2020,3,22,Exposed6_3,Exposed,6,4,B,NA,0,0
9/1/2020,1,23,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,23,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,23,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,3,24,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,24,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,24,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,1,25,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,25,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,25,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,2,26,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,26,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,26,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,2,27,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,27,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,27,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,3,28,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,28,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,28,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,2,29,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,29,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,29,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,30,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,30,Exposed6_2,Exposed,6,2,Be,1,0,0
9/3/2020,2,30,Exposed6_2,Exposed,6,3,B,NA,0,0
9/1/2020,1,31,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,31,Exposed6_1,Exposed,6,2,O,NA,0,0
9/3/2020,1,31,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,31,Exposed6_1,Exposed,6,4,D,0,0,0
9/1/2020,3,32,Exposed3_3,Exposed,3,1,E,NA,0,0
9/2/2020,3,32,Exposed3_3,Exposed,3,2,Be,1,0,0
9/3/2020,3,32,Exposed3_3,Exposed,3,3,D,NA,0,0
9/1/2020,1,33,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,33,Exposed3_1,Exposed,3,2,A,NA,0,0
9/3/2020,1,33,Exposed3_1,Exposed,3,3,A,NA,0,0
9/4/2020,1,33,Exposed3_1,Exposed,3,4,A,NA,0,0
9/5/2020,1,33,Exposed3_1,Exposed,3,5,D,0,0,0
9/1/2020,2,34,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,34,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,34,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,1,35,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,35,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,35,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,1,36,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,36,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,36,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,2,37,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,37,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,37,Exposed0_2,Exposed,0,3,D,0,0,0
9/4/2020,2,37,Exposed0_2,Exposed,0,4,A,NA,0,0
9/5/2020,2,37,Exposed0_2,Exposed,0,5,D,NA,0,0
9/1/2020,2,38,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,38,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,38,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,1,39,Control6_1,Control,6,1,E,NA,0,0
9/2/2020,1,39,Control6_1,Control,6,2,Be,1,0,0
9/3/2020,1,39,Control6_1,Control,6,3,B,NA,0,0
9/1/2020,2,40,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,40,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,40,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,41,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,41,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,41,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,2,42,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,42,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,42,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,2,43,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,43,Exposed0_2,Exposed,0,2,D,0,0,0
9/1/2020,1,44,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,44,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,44,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,3,45,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,45,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,45,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,45,Exposed6_3,Exposed,6,4,A,NA,0,0
9/5/2020,3,45,Exposed6_3,Exposed,6,5,D,0,0,0
9/1/2020,1,46,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,46,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,46,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,3,47,Exposed3_3,Exposed,3,1,E,NA,0,0
9/2/2020,3,47,Exposed3_3,Exposed,3,2,Be,1,0,0
9/3/2020,3,47,Exposed3_3,Exposed,3,3,B,NA,0,0
9/1/2020,3,48,Exposed6_3,Exposed,6,1,E,NA,0,0
9/2/2020,3,48,Exposed6_3,Exposed,6,2,E,NA,0,0
9/3/2020,3,48,Exposed6_3,Exposed,6,3,Be,1,0,0
9/4/2020,3,48,Exposed6_3,Exposed,6,4,B,NA,0,0
9/5/2020,3,48,Exposed6_3,Exposed,6,5,B,NA,0,0
9/1/2020,3,49,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,49,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,49,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,49,Exposed6_3,Exposed,6,4,D,0,0,0
9/1/2020,2,50,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,50,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,50,Exposed0_2,Exposed,0,3,A,NA,0,0
9/4/2020,2,50,Exposed0_2,Exposed,0,4,D,0,0,0
9/1/2020,3,51,Exposed0_3,Exposed,0,1,A,NA,0,0
9/2/2020,3,51,Exposed0_3,Exposed,0,2,A,NA,0,0
9/3/2020,3,51,Exposed0_3,Exposed,0,3,A,NA,0,0
9/4/2020,3,51,Exposed0_3,Exposed,0,4,A,NA,0,0
9/5/2020,3,51,Exposed0_3,Exposed,0,5,D,0,0,0
9/1/2020,3,52,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,52,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,52,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,2,53,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,53,Exposed3_2,Exposed,3,2,D,0,0,0
9/1/2020,1,54,Control6_1,Control,6,1,E,NA,0,0
9/2/2020,1,54,Control6_1,Control,6,2,Be,1,0,0
9/3/2020,1,54,Control6_1,Control,6,3,B,NA,0,0
9/1/2020,2,55,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,55,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,55,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,3,56,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,56,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,56,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,1,57,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,57,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,57,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,2,58,Exposed6_2,Exposed,6,1,A,NA,0,0
9/2/2020,2,58,Exposed6_2,Exposed,6,2,A,NA,0,0
9/3/2020,2,58,Exposed6_2,Exposed,6,3,D,0,0,0
9/4/2020,2,58,Exposed6_2,Exposed,6,4,D,NA,0,0
9/1/2020,2,59,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,59,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,59,Control0_2,Control,0,3,B,NA,0,0
